Name,month,close,ret
ABC,2016-09-01,80.78,-0.073833821466407
ABC,2016-10-01,70.32,-0.1386731567583454
ABC,2016-11-01,77.99,0.10352435996548524
ABC,2016-12-01,78.19,0.0025611487940159867
ABC,2017-01-01,87.28,0.10997957938839285
ABC,2017-02-01,91.51,0.04732691440247154
ABC,2017-03-01,88.5,-0.03344570391340304
ABC,2017-04-01,82.05,-0.07567373447778401
ABC,2017-05-01,91.77,0.11195662929482178
ABC,2017-06-01,94.53,0.02963179760637115
ABC,2017-07-01,93.82,-0.007539191536981008
ABC,2017-08-01,80.25,-0.1562312908901867
ABC,2017-09-01,82.75,0.03067725224704704
ABC,2017-10-01,76.95,-0.07266815397228397
ABC,2017-11-01,84.82,0.09737550376155622
ABC,2017-12-01,91.82,0.07929877477463126
ABC,2018-01-01,99.67,0.08203459015828887
ABC,2018-02-01,94.22,-0.05623225570746988
ABT,2013-03-01,35.32,0.04428447500956065
ABT,2013-04-01,36.92,0.04430403389889228
ABT,2013-05-01,36.67,-0.006794427551416781
ABT,2013-06-01,34.88,-0.050045383042455725
ABT,2013-07-01,36.63,0.04895397774994411
ABT,2013-08-01,33.33,-0.09440968447107477
ABT,2013-09-01,33.19,-0.004209266587765145
ABT,2013-10-01,36.55,0.09643256046390428
ABT,2013-11-01,38.19,0.04389251504163728
ABT,2013-12-01,38.33,0.0036591781550388493
ABT,2014-01-01,36.66,-0.04454663698090481
ABT,2014-02-01,39.78,0.0816780310142673
ABT,2014-03-01,38.51,-0.03244632559900873
ABT,2014-04-01,38.74,0.005954710152032475
ABT,2014-05-01,40.01,0.03225676489029381
ABT,2014-06-01,40.9,0.022000640179612358
ABT,2014-07-01,42.12,0.029392624217018576
ABT,2014-08-01,42.24,0.0028449521322313448
ABT,2014-09-01,41.59,-0.015507885643185724
ABT,2014-10-01,43.59,0.046968012495480944
ABT,2014-11-01,44.51,0.020886116777461626
ABT,2014-12-01,45.02,0.0113929524508233
ABT,2015-01-01,44.76,-0.005791952034861767
ABT,2015-02-01,47.37,0.05667423349193591
ABT,2015-03-01,46.33,-0.02219941750710344
ABT,2015-04-01,46.42,0.0019407014177340609
ABT,2015-05-01,48.6,0.04589313006015715
ABT,2015-06-01,49.08,0.009828088936262473
ABT,2015-07-01,50.69,0.032277032641547326
ABT,2015-08-01,45.29,-0.11264239491613552
ABT,2015-09-01,40.22,-0.11872187322361656
ABT,2015-10-01,44.8,0.10784375507643346
ABT,2015-11-01,44.92,0.002674990449303055
ABT,2015-12-01,44.91,-2.226427705958941e-4
ABT,2016-01-01,37.85,-0.17102950721618876
ABT,2016-02-01,38.74,0.023241678095391995
ABT,2016-03-01,41.83,0.07674112747525724
ABT,2016-04-01,38.9,-0.0726195348297064
ABT,2016-05-01,39.63,0.01859215657794303
ABT,2016-06-01,39.31,-0.008107467768574659
ABT,2016-07-01,44.75,0.1296125052870954
ABT,2016-08-01,42.02,-0.06294574930400994
ABT,2016-09-01,42.29,0.006404956067542703
ABT,2016-10-01,39.24,-0.07485401678723479
ABT,2016-11-01,38.07,-0.030270064302756337
ABT,2016-12-01,38.41,0.008891271963407311
ABT,2017-01-01,41.77,0.0838605361512706
ABT,2017-02-01,45.08,0.07626031066249139
ABT,2017-03-01,44.41,-0.014974019867564699
ABT,2017-04-01,43.64,-0.01749050833914077
ABT,2017-05-01,45.66,0.04524848013677923
ABT,2017-06-01,48.61,0.06260662995571471
ABT,2017-07-01,49.18,0.011657765730682355
ABT,2017-08-01,50.94,0.03516143276326437
ABT,2017-09-01,53.36,0.04641293205605737
ABT,2017-10-01,54.23,0.016172859245600968
ABT,2017-11-01,56.37,0.03870284124051435
ABT,2017-12-01,57.07,0.012341482455133139
ABT,2018-01-01,62.16,0.08543312151077528
ABT,2018-02-01,58.67,-0.05778318312162335
ACN,2013-03-01,75.97,0.021420362661886874
ACN,2013-04-01,81.44,0.06952802728708246
ACN,2013-05-01,82.11,0.008193258918484811
ACN,2013-06-01,71.96,-0.13194940263836516
ACN,2013-07-01,73.81,0.02538381469962874
ACN,2013-08-01,72.25,-0.021361896789419434
ACN,2013-09-01,73.64,0.019056029372335505
ACN,2013-10-01,73.5,-0.0019029501460860756
ACN,2013-11-01,77.47,0.05260535842502021
ACN,2013-12-01,82.22,0.05950781682592115
ACN,2014-01-01,79.88,-0.028873072922117934
ACN,2014-02-01,83.35,0.04252310064918846
ACN,2014-03-01,79.72,-0.04452811385220903
ACN,2014-04-01,80.22,0.006252364997312735
ACN,2014-05-01,81.45,0.015216474706147353
ACN,2014-06-01,80.84,-0.007517442512633834
ACN,2014-07-01,79.28,-0.01948600251368773
ACN,2014-08-01,81.06,0.022203731178429914
ACN,2014-09-01,81.32,0.003202367559983195
ACN,2014-10-01,81.12,-0.0024624489172727225
ACN,2014-11-01,86.33,0.06224762240455819
ACN,2014-12-01,89.31,0.03393630144836342
ACN,2015-01-01,84.03,-0.06093958575566793
ACN,2015-02-01,90.03,0.06896907018025862
ACN,2015-03-01,93.69,0.039848511842711515
ACN,2015-04-01,92.65,-0.011162507231728042
ACN,2015-05-01,96.04,0.03593581862168368
ACN,2015-06-01,96.78,0.0076755900121200605
ACN,2015-07-01,103.11,0.06335601816467959
ACN,2015-08-01,94.27,-0.08963337412179323
ACN,2015-09-01,98.26,0.04145402133244328
ACN,2015-10-01,107.2,0.08707922189619942
ACN,2015-11-01,107.22,1.8654976268993033e-4
ACN,2015-12-01,104.5,-0.025695726994525974
ACN,2016-01-01,105.54,0.009902956572656194
ACN,2016-02-01,100.26,-0.05132321614216445
ACN,2016-03-01,115.4,0.14063754223864175
ACN,2016-04-01,112.92,-0.021724750688710628
ACN,2016-05-01,118.97,0.05219175710314597
ACN,2016-06-01,113.29,-0.048920457603037426
ACN,2016-07-01,112.81,-0.004245915268568345
ACN,2016-08-01,115,0.0192271407464212
ACN,2016-09-01,122.17,0.06048138905271844
ACN,2016-10-01,116.24,-0.04975649815394107
ACN,2016-11-01,119.43,0.02707340641830814
ACN,2016-12-01,117.13,-0.019445996598552312
ACN,2017-01-01,113.87,-0.028226982259269565
ACN,2017-02-01,122.5,0.07305358316226791
ACN,2017-03-01,119.88,-0.021619787536319227
ACN,2017-04-01,121.3,0.011775573501541996
ACN,2017-05-01,124.47,0.025797907062881723
ACN,2017-06-01,123.68,-0.006367138173774346
ACN,2017-07-01,128.82,0.040718496279632616
ACN,2017-08-01,130.76,0.014947500737265248
ACN,2017-09-01,135.07,0.03242958071666294
ACN,2017-10-01,142.36,0.05256589806931939
ACN,2017-11-01,148.01,0.038920778407105304
ACN,2017-12-01,153.09,0.03374614469489247
ACN,2018-01-01,160.7,0.048513288999476975
ACN,2018-02-01,155.15,-0.03514688184907756
ADBE,2013-03-01,43.515,0.101626766807708
ADBE,2013-04-01,45.08,0.0353329829300984
ADBE,2013-05-01,42.91,-0.049333790168142225
ADBE,2013-06-01,45.56,0.05992523957554818
ADBE,2013-07-01,47.28,0.03705723451886134
ADBE,2013-08-01,45.75,-0.03289558137631247
ADBE,2013-09-01,51.94,0.12689741451307204
ADBE,2013-10-01,54.22,0.04296063783591718
ADBE,2013-11-01,56.78,0.046134306974305705
ADBE,2013-12-01,59.879,0.05314170830035458
ADBE,2014-01-01,59.19,-0.011573250642545987
ADBE,2014-02-01,68.63,0.1479771482179096
ADBE,2014-03-01,65.74,-0.043022188684469956
ADBE,2014-04-01,61.69,-0.06358572501452606
ADBE,2014-05-01,64.54,0.045163343402268664
ADBE,2014-06-01,72.36,0.1143684739032785
ADBE,2014-07-01,69.2499,-0.04393195950401042
ADBE,2014-08-01,71.9,0.03755456370391728
ADBE,2014-09-01,69.19,-0.03841992121628145
ADBE,2014-10-01,70.12,0.013351716542314226
ADBE,2014-11-01,73.68,0.04952333189401769
ADBE,2014-12-01,72.7,-0.01339000740757773
ADBE,2015-01-01,70.13,-0.0359907219906547
ADBE,2015-02-01,79.1,0.12036221222478918
ADBE,2015-03-01,73.94,-0.06745892126512233
ADBE,2015-04-01,76.06,0.028268548991627767
ADBE,2015-05-01,79.09,0.0390639420312122
ADBE,2015-06-01,81.01,0.023986159311074097
ADBE,2015-07-01,81.99,0.012024684765686251
ADBE,2015-08-01,78.57,-0.042607341420356194
ADBE,2015-09-01,82.22,0.04540863428200216
ADBE,2015-10-01,88.66,0.07541024784717502
ADBE,2015-11-01,91.46,0.031092888913001618
ADBE,2015-12-01,93.94,0.026754562368939958
ADBE,2016-01-01,89.13,-0.05256030245622305
ADBE,2016-02-01,85.15,-0.0456815710339285
ADBE,2016-03-01,93.8,0.09675044890348151
ADBE,2016-04-01,94.22,0.004467617259716052
ADBE,2016-05-01,99.47,0.05422361789242754
ADBE,2016-06-01,95.79,-0.0376977957695222
ADBE,2016-07-01,97.86,0.021379590466177014
ADBE,2016-08-01,102.31,0.04446953402987121
ADBE,2016-09-01,108.54,0.059111348744410146
ADBE,2016-10-01,107.51,-0.009534902138122097
ADBE,2016-11-01,102.81,-0.04470124194250954
ADBE,2016-12-01,102.95,0.0013608089191712047
ADBE,2017-01-01,113.38,0.09650157542235907
ADBE,2017-02-01,118.34,0.04281682835239053
ADBE,2017-03-01,130.13,0.09497211354011788
ADBE,2017-04-01,133.74,0.027363665837166727
ADBE,2017-05-01,141.86,0.05894303914810826
ADBE,2017-06-01,141.44,-0.0029650568846075393
ADBE,2017-07-01,146.49,0.035081567852345424
ADBE,2017-08-01,155.16,0.057499675830087776
ADBE,2017-09-01,149.18,-0.03930321204474915
ADBE,2017-10-01,175.16,0.16054621140618044
ADBE,2017-11-01,181.47,0.03539050885373492
ADBE,2017-12-01,175.24,-0.03493388784123483
ADBE,2018-01-01,199.76,0.13096018302582
ADBE,2018-02-01,192.34,-0.03785200668718201
ADI,2013-03-01,46.49,0.027697768852669714
ADI,2013-04-01,43.99,-0.05527490034186502
ADI,2013-05-01,45.93,0.04315616297707363
ADI,2013-06-01,45.06,-0.019123563333603603
ADI,2013-07-01,49.38,0.09155054891293506
ADI,2013-08-01,46.28,-0.0648355815915576
ADI,2013-09-01,47.05,0.016500963705912825
ADI,2013-10-01,49.3,0.04671321501725578
ADI,2013-11-01,48.22,-0.022150208295619405
ADI,2013-12-01,50.93,0.05467826814348824
ADI,2014-01-01,48.27,-0.05364189122411168
ADI,2014-02-01,50.82,0.05147972821961642
ADI,2014-03-01,53.14,0.04463996243964947
ADI,2014-04-01,51.29,-0.035434138930490376
ADI,2014-05-01,52.38,0.021029037678388873
ADI,2014-06-01,54.07,0.031754664314347675
ADI,2014-07-01,49.63,-0.08568401379456404
ADI,2014-08-01,51.12,0.02958032046992982
ADI,2014-09-01,49.49,-0.03240518110548454
ADI,2014-10-01,49.62,0.0026233492998602023
ADI,2014-11-01,54.64,0.09637223699887984
ADI,2014-12-01,55.52,0.015977100936014413
ADI,2015-01-01,52.105,-0.06348240275415835
ADI,2015-02-01,58.54,0.1164493678193491
ADI,2015-03-01,63,0.07342444512779285
ADI,2015-04-01,61.84,-0.018584322112366075
ADI,2015-05-01,67.96,0.09436889252456454
ADI,2015-06-01,64.185,-0.05714975826684134
ADI,2015-07-01,58.33,-0.09565299777134369
